util_linhas_inseguras_limitada,vezes_passou_de_30_59_dias,razao_debito_limitada,numero_linhas_crdto_aberto,numero_vezes_passou_90_dias,numero_emprestimos_imobiliarios,numero_de_vezes_que_passou_60_89_dias,faixa_etaria,grupo_dependentes,grupo_salarial,inadimplente
0.9744715890000001,0,2.0,6,0,0,0,7,2,1,0.4238617
0.9608566159999999,1,0.24880558600000002,10,1,0,0,9,1,2,0.8314323
0.9999998999999999,0,0.0,0,0,0,0,10,4,5,0.50018287
0.060912152000000004,0,0.010618364,4,0,0,0,6,0,1,0.06219341
0.543800604,0,0.6694757889999999,16,0,1,0,10,2,3,0.27672908
0.45743902200000003,0,0.456851885,7,0,1,0,8,0,3,0.1602344
0.435939102,0,0.5511859410000001,11,0,2,0,10,1,3,0.14784952
0.859196167,2,0.142791724,13,1,2,4,8,1,5,0.808343
0.17377118600000002,1,0.038214186000000004,11,0,0,0,8,2,3,0.41754436
0.24675844100000002,0,0.147159647,3,0,1,0,10,2,2,0.057977542
0.05880047,0,0.065837601,6,1,1,0,3,1,2,0.5260625
0.890994063,0,0.4355579570000001,6,0,0,0,7,3,2,0.45096174
0.025914337000000003,0,2.0,17,0,1,0,10,0,5,0.088363856
0.547659012,0,0.21193267,9,0,2,0,6,3,4,0.1891198
0.067296896,1,0.15310586199999998,25,0,0,1,10,0,3,0.6027661
0.074727011,0,0.030564884,11,0,1,0,10,0,5,0.04419
0.013692447,0,2.0,6,0,1,0,8,0,5,0.035744004
0.073382734,0,0.33872887399999996,15,1,2,0,8,0,2,0.56163985
0.017837002,0,0.6771472390000001,11,0,1,0,10,0,2,0.085258834
0.9999998999999999,1,0.0,1,0,0,0,7,0,1,0.5094668
0.334188969,0,0.742106816,14,0,2,0,5,1,3,0.3396682
0.005666457,0,2.0,4,0,0,0,3,4,5,0.078998886
0.13299659,0,2.0,7,0,2,0,9,0,5,0.04420114
0.012595209,0,2.0,5,0,1,0,10,4,5,0.029120691
0.041763122,0,0.04199664,7,0,1,0,10,0,2,0.03289361
0.026231337999999996,0,0.1807896,6,0,0,0,10,0,2,0.043806884
0.9022097790000001,0,0.547390522,5,0,1,0,4,0,2,0.33229533
0.591081784,1,0.46027287299999997,6,0,1,0,6,3,3,0.39630303
0.053075410999999996,0,0.38140206600000004,5,0,1,0,7,3,3,0.05558967
0.25853729,1,2.0,15,0,0,1,9,4,5,0.58804923
0.09961426699999999,0,0.018121547,6,0,0,0,10,0,3,0.035370693
0.019853938,2,0.45293466200000004,15,0,2,0,5,2,3,0.38946772
0.460357801,0,2.0,14,0,2,0,8,0,5,0.23647252
0.0,0,0.26217902600000004,9,0,2,0,6,2,3,0.08645375
0.833817523,3,2.0,9,1,0,0,8,1,5,0.8602043
0.029569658,1,0.105787395,13,0,0,0,8,1,3,0.21157695
0.21523504899999998,0,0.165489163,11,0,1,0,6,0,3,0.09488453
0.411171434,0,0.550064277,10,0,2,0,6,2,3,0.20108832
0.076162047,0,0.130772893,6,0,1,0,8,2,3,0.05575727
0.29814085,0,0.23215773399999998,7,0,0,0,6,2,2,0.14663604
0.206605648,0,0.310709479,6,0,1,0,7,2,3,0.06150231
0.24582338899999998,1,0.12386778,4,0,0,0,7,3,3,0.2900708
0.9999998999999999,0,0.105489451,4,1,1,0,5,3,3,0.63509524
0.0035858709999999996,0,0.010643524,10,0,0,0,10,0,3,0.055645693
0.076671092,0,0.095836855,4,0,1,0,10,2,3,0.023198405
0.0,0,0.0,3,0,0,0,10,0,2,0.03498467
0.547211731,0,0.175431303,8,1,0,0,5,1,3,0.6087963
0.0,0,0.0,3,0,0,0,10,0,5,0.04130941
0.008934588,0,2.0,5,0,1,0,10,0,5,0.016273087
0.34661055799999996,1,2.0,6,0,1,0,9,0,5,0.25205368
0.9999998999999999,0,0.0,0,0,0,0,7,4,5,0.5998895
0.00282216,0,2.0,7,0,1,0,10,4,5,0.026308116
0.023899602000000002,0,0.321085888,10,0,1,0,10,0,2,0.07583059
0.101386246,0,0.064100059,7,0,0,0,10,0,3,0.050960127
0.021529081000000002,0,0.009141551,10,0,0,0,9,3,3,0.07475459
0.056129591,0,0.426801802,6,0,0,0,10,0,1,0.06271648
0.507256748,0,2.0,3,0,0,0,10,0,5,0.1383717
0.0,0,2.0,8,0,0,0,8,0,5,0.06951002
0.016934414,0,0.3818453020000001,19,0,1,0,10,1,3,0.07595996
0.561234083,0,0.142102616,5,0,0,0,4,0,2,0.21682747
0.37196491200000004,0,0.588068655,11,0,1,0,7,2,3,0.20050998
0.268379729,0,2.0,4,0,0,0,3,4,5,0.11884358
0.307807683,0,0.118822876,8,0,0,0,5,0,1,0.13460033
0.9659683440000001,0,0.577979206,9,0,0,0,6,0,2,0.5206497
0.063018372,0,0.274207369,5,0,0,0,10,0,2,0.03987545
0.0,2,0.0,4,0,0,0,8,0,4,0.2962046
0.9999998999999999,0,0.20899250600000002,1,0,0,0,2,0,1,0.38112158
0.06614669299999999,0,0.130836297,4,0,2,0,9,1,4,0.03561395
0.766946087,0,0.058761249,6,0,0,0,7,3,4,0.2753332
0.09915213699999999,0,0.259352084,6,0,1,0,10,2,3,0.031394325
0.181689952,0,0.160707143,20,0,1,0,9,0,4,0.092210844
0.08617142,0,0.3799415470000001,15,0,3,0,7,2,3,0.12424022
0.014362983999999999,0,0.29813614899999996,6,0,2,0,5,3,4,0.049355205
0.304739052,4,0.365713587,9,0,1,0,9,1,3,0.5355535
0.12344773,0,0.072428648,8,0,0,0,10,1,3,0.059428692
0.571527353,1,0.9734912579999999,11,0,0,0,10,0,1,0.50115424
0.115483365,0,0.280658938,5,0,1,0,5,2,3,0.07099609
0.668308581,0,0.49310138,5,0,1,0,7,0,3,0.20484217
0.794212219,0,0.433985839,5,2,1,0,8,0,2,0.7598182
0.563864244,0,0.11552563199999999,9,0,1,0,8,1,4,0.16369554
0.291253534,0,0.284709853,7,0,1,0,5,2,3,0.0904312
0.23448291899999998,0,0.471505699,14,0,0,0,8,0,3,0.23842888
0.082461456,0,0.886868687,10,0,2,0,9,0,2,0.0854723
0.684769702,3,0.479813665,16,3,2,0,10,1,3,0.86594963
0.017506332,1,0.28693656100000003,8,0,1,0,7,0,3,0.15101282
0.0,0,0.26141248699999997,12,1,1,1,9,1,3,0.736069
0.443547022,0,2.0,6,0,1,0,6,0,5,0.19244614
0.283271754,0,0.49503654399999997,21,0,2,0,9,0,3,0.12581052
0.384871781,0,0.638788585,15,0,2,0,5,0,3,0.2955754
0.174751171,1,0.194450197,7,0,0,0,6,2,3,0.23801048
0.0,0,0.7030296970000001,20,0,3,0,8,3,3,0.19718078
0.0,0,2.0,2,0,0,0,6,0,5,0.08733982
0.991152514,0,0.7893396979999999,7,0,2,0,10,3,3,0.2689599
1.0103665309999998,2,0.463752334,10,0,1,1,10,0,4,0.7750571
0.07920536,0,0.41181785299999996,11,0,2,0,7,1,3,0.07900109
0.024719011000000003,0,0.007197121,3,0,0,0,8,0,2,0.07057325
0.079803877,0,0.246225506,14,0,2,0,10,0,4,0.044664804
0.05917938900000001,0,0.014182344,4,0,0,0,9,0,2,0.03459973
0.214589891,0,2.0,1,0,0,0,10,0,5,0.049684804
0.014577962,0,2.0,7,0,1,0,10,0,5,0.024118051
0.099764127,0,0.227337942,9,0,1,0,5,0,3,0.08534384
0.082763908,0,0.27587848800000003,8,0,2,0,7,0,3,0.04801691
0.9999998999999999,0,0.0,0,0,0,0,2,0,1,0.40964392
0.7674465109999999,0,0.113396173,2,0,0,0,5,2,2,0.3183022
0.042847048,0,0.63327674,14,0,2,0,10,0,3,0.08807315
0.053434037000000004,0,0.452203824,7,0,2,0,6,2,4,0.05366557
0.080083629,0,2.0,5,0,0,0,10,0,5,0.025255246
0.06004476,0,0.44108280299999997,6,0,1,0,10,0,2,0.03873435
0.0,0,0.7221773109999999,5,0,3,0,10,1,2,0.12427268
0.0,0,0.138976837,6,0,1,0,7,2,3,0.06471179
0.7685195140000001,0,0.511581614,6,0,1,0,8,3,3,0.27764195
0.39736260799999995,1,0.978104379,17,0,1,0,5,2,2,0.5506282
0.009465405,1,0.275890099,4,0,1,0,10,1,3,0.10289587
0.17612550600000001,0,2.0,4,0,0,0,10,0,5,0.045074563
0.07313241,0,0.173884077,7,0,0,0,3,0,1,0.12315128
0.18566695800000002,0,0.251218598,11,0,2,0,6,1,3,0.108755685
0.143985601,0,2.0,5,0,1,0,6,0,5,0.08396712
0.069094032,0,0.20975419399999998,7,0,1,0,10,1,4,0.030474214
0.0,0,2.0,8,0,1,0,6,4,5,0.058503687
0.721986227,0,1.798695247,12,0,3,0,7,2,1,0.5643733
0.032748362999999996,0,2.0,2,0,1,0,10,0,0,0.019897051
1.092301238,4,0.8823897009999999,14,1,2,0,5,1,3,0.96841305
0.047483914,0,0.308350622,12,0,1,0,10,0,2,0.043299075
0.457405679,0,0.070686071,2,0,0,0,3,0,1,0.2386193
0.037713208,0,0.009497626,3,0,0,0,10,0,2,0.031842116
0.799180612,0,0.286510912,5,0,1,0,10,2,3,0.18420003
0.35097686,0,1.594189316,7,0,1,0,5,0,2,0.23716643
0.788686723,0,0.331334333,6,0,0,0,3,0,1,0.33579582
0.18413450899999997,0,0.6059446070000001,10,0,3,0,8,1,3,0.17605576
0.9999998999999999,0,0.198521647,4,2,1,0,10,2,3,0.64340305
0.07179521400000001,0,2.0,4,0,2,0,6,4,5,0.059882794
0.169951252,0,2.0,2,0,0,0,7,3,5,0.09753569
0.025084882000000003,1,0.618038196,14,0,5,0,9,0,3,0.33596995
0.24434971800000002,0,1.225050916,13,0,1,0,10,0,1,0.1369304
1.107892108,0,0.008247938,2,0,0,0,2,0,2,0.59581363
0.852213505,0,0.544367644,8,0,1,0,10,0,3,0.19621976
0.9999998999999999,0,0.438943109,8,0,1,0,8,0,2,0.33039245
0.07455516400000001,0,0.252650634,6,0,1,0,6,1,4,0.041322887
0.9999998999999999,0,0.41023622,4,0,0,0,10,0,2,0.26955274
0.17937109699999998,0,2.0,13,0,0,0,10,0,1,0.10340776
0.033154082,1,0.35794493200000005,10,0,1,0,8,3,3,0.19675158
0.034332617999999995,0,0.289311091,10,0,2,0,5,0,3,0.06390973
0.01790529,0,2.0,12,0,2,0,10,0,5,0.04328128
0.035998925,0,2.0,3,0,0,0,8,2,5,0.04370216
0.025216706000000002,0,0.013994402,4,0,0,0,10,0,2,0.030194677
0.0,0,0.519668338,8,0,1,0,6,0,3,0.08519802
0.022288912,0,0.368926215,13,0,1,0,10,0,3,0.05089312
0.987940125,2,0.149522328,4,0,0,0,10,0,3,0.5433703
0.012865069,0,0.00239904,1,0,0,0,10,0,2,0.053736642
0.061115648,0,0.056766345999999995,9,0,0,0,10,0,1,0.07546349
0.013021933000000001,0,0.291536278,7,0,2,0,10,1,4,0.029868275
0.021163658999999998,0,0.41262736899999997,11,0,2,0,10,0,3,0.05454354
1.03998334,2,0.434969854,4,0,0,0,3,0,1,0.85130984
0.9999998999999999,0,0.61298377,1,0,0,0,3,0,1,0.496623
0.9999998999999999,1,0.186271243,0,2,0,0,5,2,2,0.8296127
0.056897079,5,2.0,5,0,2,0,10,0,5,0.28738898
0.0,1,0.269487009,2,0,1,0,7,0,2,0.24630481
0.569553881,3,0.322425659,8,0,1,0,6,4,3,0.67447
0.5177906210000001,1,0.48161885,11,0,2,0,10,0,3,0.35481
0.0,0,0.091127314,7,0,1,0,5,3,5,0.07666247
0.007249819,0,0.220163723,6,0,1,0,7,1,3,0.029735705
0.0,0,0.62063228,5,0,0,0,10,0,1,0.08466334
0.931213757,0,0.348089172,5,0,1,0,10,0,2,0.218173
0.004945383,0,0.41463414600000004,8,0,1,0,3,0,2,0.07370908
0.655196588,0,0.588702234,16,0,2,0,7,3,3,0.37749302
0.9999998999999999,1,0.6783907490000001,3,2,3,3,4,1,2,0.94696563
0.01259937,0,0.283300018,7,0,1,0,7,0,3,0.045429576
0.035703734,0,2.0,2,0,0,0,10,0,5,0.025297457
0.7182044890000001,1,0.482335689,4,0,1,0,10,0,3,0.37374347
0.013655023999999998,0,0.082608696,14,0,1,0,10,0,3,0.039978463
0.00215378,1,0.345187002,12,0,1,0,10,0,1,0.20858675
0.277032266,0,0.612191025,9,0,1,0,7,0,2,0.15743658
0.688631487,2,0.0896048,13,0,0,0,10,0,5,0.46321076
0.100017475,0,0.12125675,9,0,0,0,7,2,3,0.11664147
0.016161616,0,0.023809524,4,0,0,0,8,1,1,0.07524881
0.292090185,0,0.519688753,10,0,1,0,10,0,2,0.08298645
0.024674382999999998,0,0.017028773,3,0,0,0,8,0,1,0.060274344
0.43616726899999997,0,2.0,15,0,1,0,7,2,1,0.29147354
0.451192902,0,0.7260547890000001,8,0,3,0,9,0,3,0.22475256
0.312971371,0,0.927913707,18,0,2,0,7,0,2,0.28525552
0.156944907,4,0.346331709,9,0,4,0,8,2,3,0.6224799
0.300336333,0,0.641199572,5,0,1,0,8,0,2,0.12877014
0.347879761,0,0.027035674,6,0,0,0,5,2,3,0.20692754
0.906690592,0,2.0,4,0,1,0,5,0,5,0.2777193
0.00050238,0,0.173270089,10,0,0,0,5,0,2,0.073989525
0.01408411,0,0.820043892,13,0,1,0,9,3,2,0.08014624
0.323400005,0,0.270746644,18,0,2,0,9,1,5,0.10803226
0.000886898,1,0.14222222199999998,4,0,1,0,7,0,2,0.12362526
0.38654265,0,0.6267107129999999,6,0,1,0,10,0,2,0.13239962
0.091130531,0,0.512090038,12,0,6,0,4,0,4,0.38116506
0.06192681200000001,0,0.47583601799999997,14,0,2,0,7,0,3,0.08118263
0.132941043,0,1.232781377,17,0,1,0,10,3,2,0.1463647
0.9999998999999999,0,0.470725995,3,2,0,1,3,0,1,0.9032631
0.9999998999999999,1,2.0,2,0,1,1,5,0,5,0.70176876
0.170832825,0,2.0,6,0,0,0,4,0,5,0.110065885
0.020543587,0,0.17619680899999998,5,0,1,0,7,2,3,0.038912445
0.0,0,0.434932042,5,0,1,0,6,2,3,0.11600741
0.023827897999999997,0,0.040356299,10,0,1,0,10,1,3,0.055184692
0.7487575590000001,0,0.192510453,2,0,0,0,7,0,3,0.2587104
1.070619587,0,0.058465286,2,0,0,0,2,0,1,0.53625697
0.014282669,0,0.166305616,10,0,1,0,10,0,3,0.039703656
